번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,출생년도,인구수
1659,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,1976,19
1660,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1946,5
1661,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1976,474
1662,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1952,46
1663,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,1933,7
1664,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,1993,172
1665,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2018,119
1666,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1936,37
1667,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013600,수남동,1988,10
1668,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,2001,86
1669,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,1997,90
1670,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1961,242
1671,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1996,33
1672,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1994,113
1673,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,2003,120
1674,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1968,9
1675,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1991,10
1676,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1964,6
1677,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1978,5
1678,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,1989,9
1679,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1963,138
1680,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1982,3
1681,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1949,75
1682,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1952,6
1683,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1947,5
1684,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1966,88
1685,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1969,11
1686,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1969,84
1687,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2021,118
1688,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1929,4
1689,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,1998,1
1690,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1966,170
1691,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1977,10
1692,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1956,29
1693,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2009,147
1694,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1958,50
1695,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1927,1
1696,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,1996,11
1697,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2015,179
1698,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1971,8
1699,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2007,1
1700,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1931,11
1701,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1976,2
1702,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2000,228
1703,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2009,2
1704,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,2020,3
1705,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,1986,60
1706,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1925,1
1707,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1982,72
1708,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2007,34
1709,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,1967,342
1710,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1995,176
1711,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021,12
1712,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2020,58
1713,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1943,21
1714,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,1940,3
1715,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,2005,2
1716,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1953,4
1717,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1983,5
1718,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2007,225
1719,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1922,1
1720,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2000,157
1721,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,1999,27
1722,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1930,1
1723,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1968,245
1724,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,1948,89
1725,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,1998,236
1726,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,1993,3
1727,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1924,3
1728,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1960,228
1729,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,2006,6
1730,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1975,80
1731,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1933,9
1732,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2019,139
1733,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1977,18
1734,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,2005,4
1735,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1984,265
1736,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1957,12
1737,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1983,3
1738,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1977,465
1739,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2017,50
1740,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1960,183
1741,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,1933,4
1742,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,1994,1
1743,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,2015,124
1744,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2017,1
1745,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1970,505
1746,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1987,4
1747,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1986,104
1748,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동,1992,2
1749,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1970,3
1750,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1985,10
1751,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1987,211
1752,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013300,추목동,1991,40
1753,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1932,3
1754,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,1975,185
1755,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1934,15
1756,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,2009,47
1757,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1997,2
1758,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012100,죽동,1922,1
1759,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,2015,60
1760,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,1967,3
1761,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1942,2
1762,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1979,155
1763,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,2019,51
1764,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1953,2
1765,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1932,6
1766,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,1939,2
1767,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1936,39
1768,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2010,167
1769,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,2015,2
1770,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1979,136
1771,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1968,367
1772,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1990,301
1773,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2007,424
1774,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1961,18
1775,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,1935,14
1776,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1929,6
1777,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1974,527
1778,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,2018,4
1779,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,2022,1
1780,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2003,74
1781,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1944,57
1782,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동,1939,2
1783,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,1966,198
1784,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,1978,162
1785,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2001,186
1786,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1955,219
1787,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2013,83
1788,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1972,7
1789,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1969,198
1790,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,1984,1
1791,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1986,135
1792,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,2020,26
1793,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1932,10
1794,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1997,214
1795,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012100,죽동,1968,1
1796,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1995,9
1797,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1939,3
1798,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1985,7
1799,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,2017,1
1800,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1956,126
1801,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1948,2
